Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:33:46.374088,6599,3744,3172,0
2026-08-23 07:33:46.374108,6719,4234,3493,0
2026-08-23 07:33:46.374128,6753,4630,3469,0
2026-08-23 07:33:46.374148,6753,4875,3477,0
2026-08-23 07:33:46.374168,6757,5006,3472,0
2026-08-23 07:33:46.374188,6430,4789,0,0
2026-08-23 07:33:46.374208,6598,5183,3742,0
2026-08-23 07:33:46.374228,6782,5322,3875,0
2026-08-23 07:33:46.374248,6782,5378,3877,0
2026-08-23 07:33:46.374268,6781,5427,3872,0
2026-08-23 07:33:46.374288,6784,5424,3901,0
2026-08-23 07:33:46.374308,6797,5459,3879,0
2026-08-23 07:33:46.374328,6779,5518,3881,0
2026-08-23 07:33:46.374348,6777,5528,3925,0
2026-08-23 07:33:46.374368,6781,5535,3882,0
2026-08-23 07:33:46.374388,6772,5541,3878,0
2026-08-23 07:33:46.374408,6781,5516,3853,0
2026-08-23 07:33:46.374428,6770,5561,3831,0
2026-08-23 07:33:46.374448,6774,5537,3811,0
2026-08-23 07:33:46.374468,6767,5524,3762,0
2026-08-23 07:33:46.374488,6764,5559,3715,0
2026-08-23 07:33:46.374508,6750,5513,3604,0
2026-08-23 07:33:46.374528,6744,5547,3530,0
2026-08-23 07:33:46.374548,6739,5507,3479,0
2026-08-23 07:33:46.374568,6737,5520,3538,0
2026-08-23 07:33:46.374588,6490,5373,1468,0
2026-08-23 07:33:46.374608,6586,5458,3313,0
2026-08-23 07:33:46.374628,6707,5463,3159,0
2026-08-23 07:33:46.374648,6678,5463,3037,0
2026-08-23 07:33:46.374668,6668,5470,2993,0
2026-08-23 07:33:46.374688,6689,5498,3157,0
2026-08-23 07:33:46.374708,6408,5252,157,0
2026-08-23 07:33:46.374728,6551,5468,3456,0
2026-08-23 07:33:46.374748,6703,5473,3271,0
2026-08-23 07:33:46.374768,6684,5503,3250,0
2026-08-23 07:33:46.374788,6691,5517,3490,0
2026-08-23 07:33:46.374808,6528,5408,2853,0
2026-08-23 07:33:46.374828,6639,5469,2966,0
2026-08-23 07:33:46.374848,6667,5465,2837,0
2026-08-23 07:33:46.374868,6627,5484,3033,0
2026-08-23 07:33:46.374888,6532,5417,2633,0
2026-08-23 07:33:46.374908,6566,5441,3241,0
2026-08-23 07:33:46.374928,6679,5488,3108,0
2026-08-23 07:33:46.374948,6678,5508,3413,0
2026-08-23 07:33:46.374968,6530,5375,3045,0
2026-08-23 07:33:46.374988,6614,5444,2787,0
2026-08-23 07:33:46.375008,6615,5409,2784,0
2026-08-23 07:33:46.375028,6301,5050,0,0
2026-08-23 07:33:46.375048,6508,5371,3136,0
2026-08-23 07:33:46.375068,6618,5376,2994,0
2026-08-23 07:33:46.375088,6626,5441,3685,0
2026-08-23 07:33:46.375108,6511,5400,2854,0
2026-08-23 07:33:46.375128,6603,5369,2640,0
2026-08-23 07:33:46.375148,6618,5443,2949,0
2026-08-23 07:33:46.375168,6543,5384,2910,0
2026-08-23 07:33:46.375188,6636,5464,2952,0
2026-08-23 07:33:46.375208,6675,5528,3156,0
2026-08-23 07:33:46.375228,6491,5387,2839,0
2026-08-23 07:33:46.375248,6606,5435,2631,0
2026-08-23 07:33:46.375268,6596,5451,2824,0
2026-08-23 07:33:46.375288,6451,5347,2155,0
2026-08-23 07:33:46.375308,6575,5441,2899,0
2026-08-23 07:33:46.375328,6666,5466,3180,0
2026-08-23 07:33:46.375348,6487,5399,2518,0
2026-08-23 07:33:46.375368,6593,5389,2408,0
2026-08-23 07:33:46.375388,6689,5455,2961,0
2026-08-23 07:33:46.375408,6519,5410,2947,0
2026-08-23 07:33:46.375428,6672,5422,2864,0
2026-08-23 07:33:46.375448,6680,5480,3466,0
2026-08-23 07:33:46.375468,6460,5402,2714,0
2026-08-23 07:33:46.375488,6571,5390,2586,0
2026-08-23 07:33:46.375508,6346,5047,0,0
2026-08-23 07:33:46.375528,6472,5312,2848,0
2026-08-23 07:33:46.375548,6594,5358,2936,0
2026-08-23 07:33:46.375568,6437,5286,1575,0
2026-08-23 07:33:46.375588,6524,5374,2486,0
2026-08-23 07:33:46.375608,6603,5401,2946,0
2026-08-23 07:33:46.375628,6520,5387,2906,0
2026-08-23 07:33:46.375648,6669,5413,2815,0
2026-08-23 07:33:46.375668,6694,5475,3615,0
2026-08-23 07:33:46.375688,6430,5402,2608,0
2026-08-23 07:33:46.375708,6624,5429,2655,0
2026-08-23 07:33:46.375728,6358,5221,324,0
2026-08-23 07:33:46.375748,6467,5398,2789,0
2026-08-23 07:33:46.375768,6633,5424,3209,0
2026-08-23 07:33:46.375788,6448,5374,2256,0
2026-08-23 07:33:46.375808,6581,5387,2493,0
2026-08-23 07:33:46.375828,6361,5192,0,0
2026-08-23 07:33:46.375848,6503,5418,2881,0
2026-08-23 07:33:46.375868,6602,5412,2964,0
2026-08-23 07:33:46.375888,6422,5326,1661,0
2026-08-23 07:33:46.375908,6513,5366,2492,0
2026-08-23 07:33:46.375928,6612,5427,2984,0
2026-08-23 07:33:46.375948,6444,5357,2584,0
2026-08-23 07:33:46.375968,6619,5439,2811,0
2026-08-23 07:33:46.375988,6310,4972,0,0
2026-08-23 07:33:46.376008,6429,5270,2475,0
