Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:08:56.412606,6447,4934,2809,0
2026-08-23 07:08:56.412626,6389,4908,1419,0
2026-08-23 07:08:56.412646,6438,5145,2923,0
2026-08-23 07:08:56.412666,6515,5222,2948,0
2026-08-23 07:08:56.412686,6541,5324,3546,0
2026-08-23 07:08:56.412706,6435,5234,2671,0
2026-08-23 07:08:56.412726,6489,5312,2592,0
2026-08-23 07:08:56.412746,6507,5355,2943,0
2026-08-23 07:08:56.412766,6441,5348,2921,0
2026-08-23 07:08:56.412786,6522,5371,2929,0
2026-08-23 07:08:56.412806,6534,5444,3048,0
2026-08-23 07:08:56.412826,6402,5236,1675,0
2026-08-23 07:08:56.433582,6451,4829,3205,0
2026-08-23 07:08:56.433602,6407,4880,2195,0
2026-08-23 07:08:56.433622,6463,5015,2596,0
2026-08-23 07:08:56.433642,6502,5163,2713,0
2026-08-23 07:08:56.433662,6385,5055,1159,0
2026-08-23 07:08:56.433682,6428,5251,3014,0
2026-08-23 07:08:56.433702,6530,5285,2907,0
2026-08-23 07:08:56.433722,6537,5336,3316,0
2026-08-23 07:08:56.433742,6433,5300,2653,0
2026-08-23 07:08:56.433762,6497,5326,2541,0
2026-08-23 07:08:56.433782,6507,5344,2749,0
2026-08-23 07:08:56.433802,6335,5177,0,0
2026-08-23 07:08:56.433822,6434,5323,2920,0
2026-08-23 07:08:56.454530,6439,4727,2985,0
2026-08-23 07:08:56.454550,6515,4883,2951,0
2026-08-23 07:08:56.454570,6548,5053,3501,0
2026-08-23 07:08:56.454590,6444,5052,2760,0
2026-08-23 07:08:56.454610,6521,5201,2605,0
2026-08-23 07:08:56.454630,6513,5275,2867,0
2026-08-23 07:08:56.454650,6391,5183,1558,0
2026-08-23 07:08:56.454670,6408,5286,2929,0
2026-08-23 07:08:56.454690,6524,5357,2950,0
2026-08-23 07:08:56.454710,6535,5375,3536,0
2026-08-23 07:08:56.454730,6421,5304,2694,0
2026-08-23 07:08:56.454750,6492,5322,2612,0
2026-08-23 07:08:56.454770,6514,5373,3060,0
2026-08-23 07:08:56.475599,6446,4712,3016,0
2026-08-23 07:08:56.475619,6445,4843,2718,0
2026-08-23 07:08:56.475639,6496,5010,2893,0
2026-08-23 07:08:56.475659,6521,5168,3105,0
2026-08-23 07:08:56.475679,6345,5020,557,0
2026-08-23 07:08:56.475699,6408,5233,2654,0
2026-08-23 07:08:56.475719,6504,5292,2646,0
2026-08-23 07:08:56.475739,6520,5351,1634,0
2026-08-23 07:08:56.475759,6428,5292,3043,0
2026-08-23 07:08:56.475779,6510,5316,2890,0
2026-08-23 07:08:56.475799,6529,5356,3173,0
2026-08-23 07:08:56.475819,6427,5291,2358,0
2026-08-23 07:08:56.475839,6483,5301,2609,0
2026-08-23 07:08:56.496546,6436,4659,2593,0
2026-08-23 07:08:56.496566,6496,4887,2745,0
2026-08-23 07:08:56.496586,6408,4943,1862,0
2026-08-23 07:08:56.496606,6463,5095,3004,0
2026-08-23 07:08:56.496626,6519,5212,2915,0
2026-08-23 07:08:56.496646,6538,5268,3366,0
2026-08-23 07:08:56.496666,6439,5239,2693,0
2026-08-23 07:08:56.496686,6491,5304,2612,0
2026-08-23 07:08:56.496706,6508,5327,2771,0
2026-08-23 07:08:56.496726,6323,5150,0,0
2026-08-23 07:08:56.496746,6399,5368,2931,0
2026-08-23 07:08:56.496766,6508,5375,2934,0
2026-08-23 07:08:56.496786,6536,5398,3617,0
2026-08-23 07:08:56.517671,6455,4749,3438,0
2026-08-23 07:08:56.517691,6435,4880,2738,0
2026-08-23 07:08:56.517711,6493,4975,2602,0
2026-08-23 07:08:56.517731,6507,5093,2887,0
2026-08-23 07:08:56.517751,6402,5086,1657,0
2026-08-23 07:08:56.517771,6445,5229,2913,0
2026-08-23 07:08:56.517791,6516,5305,2962,0
2026-08-23 07:08:56.517811,6543,5338,3568,0
2026-08-23 07:08:56.517831,6440,5300,2652,0
2026-08-23 07:08:56.517851,6485,5294,2643,0
2026-08-23 07:08:56.517871,6500,5378,2949,0
2026-08-23 07:08:56.517891,6451,5332,3020,0
2026-08-23 07:08:56.517911,6519,5335,2889,0
2026-08-23 07:08:56.538687,6446,4706,2877,0
2026-08-23 07:08:56.538707,6523,4925,3128,0
2026-08-23 07:08:56.538727,6378,4872,1283,0
2026-08-23 07:08:56.538747,6421,5093,2635,0
2026-08-23 07:08:56.538767,6480,5194,2673,0
2026-08-23 07:08:56.538787,6298,4904,0,0
2026-08-23 07:08:56.538807,6415,5229,3059,0
2026-08-23 07:08:56.538827,6529,5300,2904,0
2026-08-23 07:08:56.538846,6537,5348,3190,0
2026-08-23 07:08:56.538867,6418,5280,2311,0
2026-08-23 07:08:56.538887,6476,5304,2651,0
2026-08-23 07:08:56.538907,6510,5352,2672,0
2026-08-23 07:08:56.538927,6368,5181,490,0
2026-08-23 07:08:56.559517,6384,4636,1336,0
2026-08-23 07:08:56.559537,6448,4886,3005,0
2026-08-23 07:08:56.559557,6522,5056,2920,0
2026-08-23 07:08:56.559577,6531,5187,3376,0
2026-08-23 07:08:56.559597,6430,5146,2703,0
2026-08-23 07:08:56.559617,6495,5218,2609,0
2026-08-23 07:08:56.559637,6518,5303,2782,0
2026-08-23 07:08:56.559657,6306,5062,0,0
2026-08-23 07:08:56.559677,6410,5323,2935,0
2026-08-23 07:08:56.559697,6509,5352,2918,0
2026-08-23 07:08:56.559717,6533,5392,3393,0
2026-08-23 07:08:56.559737,6433,5338,2639,0
2026-08-23 07:08:56.559757,6495,5351,2600,0
2026-08-23 07:08:56.578773,6434,4722,2618,0
2026-08-23 07:08:56.578793,6507,4902,2852,0
2026-08-23 07:08:56.578813,6385,4928,1353,0
2026-08-23 07:08:56.578833,6423,5141,2922,0
2026-08-23 07:08:56.578853,6527,5189,2953,0
2026-08-23 07:08:56.578873,6539,5308,3523,0
2026-08-23 07:08:56.578893,6434,5225,2661,0
2026-08-23 07:08:56.578913,6498,5263,2544,0
