Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:45:46.898392,6702,3638,3099,0
2026-08-23 07:45:46.898412,6756,4151,3381,0
2026-08-23 07:45:46.898432,6775,4519,3347,0
2026-08-23 07:45:46.898452,6782,4842,3329,0
2026-08-23 07:45:46.898472,6632,4922,2656,0
2026-08-23 07:45:46.898492,6740,5157,3800,0
2026-08-23 07:45:46.898512,6797,5266,3775,0
2026-08-23 07:45:46.898532,6799,5339,3735,0
2026-08-23 07:45:46.898552,6805,5397,3700,0
2026-08-23 07:45:46.898572,6800,5424,3696,0
2026-08-23 07:45:46.898592,6786,5489,3732,0
2026-08-23 07:45:46.898612,6662,5421,3301,0
2026-08-23 07:45:46.898632,6763,5454,3342,0
2026-08-23 07:45:46.898652,6748,5495,3326,0
2026-08-23 07:45:46.898672,6768,5494,3225,0
2026-08-23 07:45:46.898692,6771,5528,3256,0
2026-08-23 07:45:46.898712,6764,5530,3175,0
2026-08-23 07:45:46.898732,6756,5524,3101,0
2026-08-23 07:45:46.898752,6746,5523,3027,0
2026-08-23 07:45:46.898772,6746,5509,3044,0
2026-08-23 07:45:46.898792,6753,5503,3196,0
2026-08-23 07:45:46.898812,6607,5457,1972,0
2026-08-23 07:45:46.898832,6686,5527,3455,0
2026-08-23 07:45:46.898852,6770,5500,3313,0
2026-08-23 07:45:46.898872,6764,5506,3223,0
2026-08-23 07:45:46.898892,6760,5522,3299,0
2026-08-23 07:45:46.898912,6638,5382,0,0
2026-08-23 07:45:46.898932,6614,5477,3078,0
2026-08-23 07:45:46.898952,6733,5517,2882,0
2026-08-23 07:45:46.898972,6726,5485,2812,0
2026-08-23 07:45:46.898992,6721,5525,2992,0
2026-08-23 07:45:46.899012,6607,5460,2129,0
2026-08-23 07:45:46.899032,6699,5506,3283,0
2026-08-23 07:45:46.899052,6885,5508,3087,0
2026-08-23 07:45:46.899072,6746,5512,3172,0
2026-08-23 07:45:46.899092,6598,5457,1975,0
2026-08-23 07:45:46.899112,6677,5491,2921,0
2026-08-23 07:45:46.899132,6731,5487,2688,0
2026-08-23 07:45:46.899152,6723,5499,2859,0
2026-08-23 07:45:46.899172,6574,5383,1310,0
2026-08-23 07:45:46.899192,6622,5536,3087,0
2026-08-23 07:45:46.899212,6768,5533,2967,0
2026-08-23 07:45:46.899232,6749,5524,3385,0
2026-08-23 07:45:46.899252,6636,5462,2818,0
2026-08-23 07:45:46.899272,6719,5493,2611,0
2026-08-23 07:45:46.899292,6712,5517,2818,0
2026-08-23 07:45:46.899312,6628,5447,2587,0
2026-08-23 07:45:46.899332,6705,5524,2944,0
2026-08-23 07:45:46.899352,6740,5495,2948,0
2026-08-23 07:45:46.899372,6618,5435,2131,0
2026-08-23 07:45:46.899392,6686,5500,2672,0
2026-08-23 07:45:46.899412,6721,5480,2612,0
2026-08-23 07:45:46.899432,6533,5215,0,0
2026-08-23 07:45:46.899452,6607,5428,2915,0
2026-08-23 07:45:46.899472,6726,5451,2872,0
2026-08-23 07:45:46.899492,6495,5237,0,0
2026-08-23 07:45:46.899512,6597,5491,2615,0
2026-08-23 07:45:46.899532,6700,5494,2581,0
2026-08-23 07:45:46.899552,6570,5351,888,0
2026-08-23 07:45:46.899572,6616,5520,2875,0
2026-08-23 07:45:46.899592,6728,5521,2909,0
2026-08-23 07:45:46.899612,6608,5454,2057,0
2026-08-23 07:45:46.899632,6683,5461,2516,0
2026-08-23 07:45:46.899652,6711,5511,2697,0
2026-08-23 07:45:46.899672,6596,5406,1790,0
2026-08-23 07:45:46.899692,6664,5512,2756,0
2026-08-23 07:45:46.899712,6724,5525,3150,0
2026-08-23 07:45:46.899732,6623,5490,2417,0
2026-08-23 07:45:46.899752,6700,5442,2437,0
2026-08-23 07:45:46.899772,6716,5507,1492,0
2026-08-23 07:45:46.899792,6608,5482,2851,0
2026-08-23 07:45:46.899812,6731,5464,2830,0
2026-08-23 07:45:46.899832,6554,5316,486,0
2026-08-23 07:45:46.899852,6602,5494,2479,0
2026-08-23 07:45:46.899872,6802,5504,2685,0
2026-08-23 07:45:46.899892,6597,5399,1735,0
2026-08-23 07:45:46.899912,6638,5475,2716,0
2026-08-23 07:45:46.899932,6735,5516,3297,0
2026-08-23 07:45:46.899952,6614,5464,2382,0
2026-08-23 07:45:46.899972,6698,5483,2479,0
2026-08-23 07:45:46.899992,6553,5321,683,0
2026-08-23 07:45:46.900012,6601,5498,2784,0
2026-08-23 07:45:46.900032,6719,5525,2964,0
2026-08-23 07:45:46.900052,6607,5450,1993,0
2026-08-23 07:45:46.900072,6670,5447,2410,0
2026-08-23 07:45:46.900092,6716,5481,2975,0
2026-08-23 07:45:46.900112,6617,5447,2585,0
2026-08-23 07:45:46.900132,6697,5471,2778,0
2026-08-23 07:45:46.900152,6475,5201,0,0
2026-08-23 07:45:46.900172,6596,5401,2406,0
2026-08-23 07:45:46.900192,6687,5471,2736,0
2026-08-23 07:45:46.900212,6615,5467,2702,0
2026-08-23 07:45:46.900232,6719,5465,2718,0
2026-08-23 07:45:46.900252,6741,5509,3448,0
2026-08-23 07:45:46.900272,6629,5439,2456,0
2026-08-23 07:45:46.900292,6703,5485,2578,0
2026-08-23 07:45:46.900312,6563,5342,930,0
2026-08-23 07:45:46.900332,6610,5497,2650,0
2026-08-23 07:45:46.900352,6721,5483,3256,0
2026-08-23 07:45:46.900372,6611,5455,2353,0
2026-08-23 07:45:46.900392,6686,5486,2475,0
2026-08-23 07:45:46.900412,6603,5421,1740,0
2026-08-23 07:45:46.900432,6747,5458,2695,0
2026-08-23 07:45:46.900452,6728,5527,3140,0
2026-08-23 07:45:46.900472,6618,5418,2393,0
2026-08-23 07:45:46.900492,6687,5478,2302,0
2026-08-23 07:45:46.900512,6493,5268,0,0
2026-08-23 07:45:46.900532,6592,5458,2633,0
2026-08-23 07:45:46.900552,6713,5501,3154,0
2026-08-23 07:45:46.900572,6612,5431,2237,0
2026-08-23 07:45:46.900592,6674,5485,2429,0
2026-08-23 07:45:46.900612,6586,5417,1512,0
2026-08-23 07:45:46.900632,6640,5475,2670,0
2026-08-23 07:45:46.900652,6719,5505,3164,0
2026-08-23 07:45:46.900672,6619,5483,2385,0
2026-08-23 07:45:46.900692,6693,5468,2448,0
2026-08-23 07:45:46.900712,6525,5314,0,0
2026-08-23 07:45:46.900732,6603,5472,2630,0
2026-08-23 07:45:46.900752,6715,5534,3199,0
2026-08-23 07:45:46.900772,6613,5468,2290,0
2026-08-23 07:45:46.900792,6685,5483,2476,0
2026-08-23 07:45:46.900812,6608,5421,2094,0
2026-08-23 07:45:46.900832,6680,5502,2628,0
2026-08-23 07:45:46.900852,6727,5534,3324,0
2026-08-23 07:45:46.900872,6611,5443,2404,0
2026-08-23 07:45:46.900892,6698,5467,2522,0
2026-08-23 07:45:46.900912,6584,5423,1481,0
2026-08-23 07:45:46.900932,6629,5465,2612,0
2026-08-23 07:45:46.900952,6727,5532,3486,0
2026-08-23 07:45:46.900972,6603,5443,2333,0
2026-08-23 07:45:46.900992,6692,5501,2677,0
2026-08-23 07:45:46.901012,6624,5484,2626,0
2026-08-23 07:45:46.901032,6718,5489,2667,0
2026-08-23 07:45:46.901052,6514,5242,0,0
2026-08-23 07:45:46.901072,6594,5451,2349,0
2026-08-23 07:45:46.901092,6702,5484,2829,0
2026-08-23 07:45:46.901112,6623,5434,2405,0
2026-08-23 07:45:46.901132,6700,5473,2724,0
2026-08-23 07:45:46.901152,6536,5329,596,0
2026-08-23 07:45:46.901172,6596,5438,2315,0
2026-08-23 07:45:46.901192,6691,5547,1135,0
2026-08-23 07:45:46.901212,6602,5445,2684,0
2026-08-23 07:45:46.901232,6717,5486,2864,0
2026-08-23 07:45:46.901252,6606,5409,2100,0
2026-08-23 07:45:46.901272,6678,5445,2325,0
2026-08-23 07:45:46.901292,6582,5344,0,0
2026-08-23 07:45:46.901312,6602,5446,2599,0
2026-08-23 07:45:46.901332,6720,5471,3097,0
2026-08-23 07:45:46.901352,6604,5456,2222,0
2026-08-23 07:45:46.901372,6678,5478,2440,0
2026-08-23 07:45:46.901392,6609,5416,2064,0
2026-08-23 07:45:46.901412,6679,5511,2622,0
2026-08-23 07:45:46.901432,6725,5523,3351,0
2026-08-23 07:45:46.901452,6621,5472,2382,0
2026-08-23 07:45:46.901472,6703,5468,2602,0
2026-08-23 07:45:46.901492,6583,5400,1900,0
2026-08-23 07:45:46.901512,6671,5471,2616,0
2026-08-23 07:45:46.901532,6584,5322,0,0
2026-08-23 07:45:46.901552,6598,5417,2303,0
2026-08-23 07:45:46.901572,6684,5478,2826,0
2026-08-23 07:45:46.901592,6625,5486,2684,0
2026-08-23 07:45:46.901612,6716,5508,2743,0
2026-08-23 07:45:46.901632,6583,5373,1340,0
2026-08-23 07:45:46.901652,6626,5442,2318,0
2026-08-23 07:45:46.901672,6698,5492,3079,0
2026-08-23 07:45:46.901692,6621,5463,2548,0
2026-08-23 07:45:46.901712,6710,5523,2889,0
2026-08-23 07:45:46.901732,6598,5431,1899,0
2026-08-23 07:45:46.901752,6641,5445,2357,0
2026-08-23 07:45:46.901772,6563,5342,802,0
2026-08-23 07:45:46.901792,6612,5471,2637,0
2026-08-23 07:45:46.901812,6716,5538,3001,0
2026-08-23 07:45:46.901832,6619,5448,2354,0
2026-08-23 07:45:46.901852,6689,5451,2437,0
2026-08-23 07:45:46.901872,6541,5338,355,0
2026-08-23 07:45:46.901892,6591,5465,2586,0
2026-08-23 07:45:46.901912,6712,5546,3321,0
2026-08-23 07:45:46.901932,6614,5420,2297,0
2026-08-23 07:45:46.901952,6699,5459,2587,0
2026-08-23 07:45:46.901972,6624,5453,2501,0
2026-08-23 07:45:46.901992,6703,5514,2650,0
2026-08-23 07:45:46.902012,6480,5213,0,0
2026-08-23 07:45:46.902032,6595,5445,2317,0
2026-08-23 07:45:46.902052,6696,5457,2799,0
2026-08-23 07:45:46.902072,6615,5432,2385,0
2026-08-23 07:45:46.902092,6671,5497,2703,0
2026-08-23 07:45:46.902112,6554,5343,695,0
2026-08-23 07:45:46.902132,6608,5463,2309,0
2026-08-23 07:45:46.902152,6562,5190,0,0
2026-08-23 07:45:46.902172,6604,5422,2648,0
2026-08-23 07:45:46.902192,6709,5475,2918,0
2026-08-23 07:45:46.902212,6611,5438,2253,0
2026-08-23 07:45:46.902232,6683,5432,2364,0
2026-08-23 07:45:46.902252,6502,5270,0,0
2026-08-23 07:45:46.902272,6603,5473,2534,0
2026-08-23 07:45:46.902292,6715,5495,3242,0
2026-08-23 07:45:46.902312,6576,5407,2276,0
2026-08-23 07:45:46.902332,6687,5444,2522,0
2026-08-23 07:45:46.902352,6616,5456,2473,0
2026-08-23 07:45:46.902372,6699,5465,2636,0
2026-08-23 07:45:46.902392,6520,5167,0,0
2026-08-23 07:45:46.902412,6593,5387,2333,0
2026-08-23 07:45:46.902432,6688,5431,2761,0
2026-08-23 07:45:46.902452,6606,5400,2323,0
2026-08-23 07:45:46.902472,6706,5448,2694,0
2026-08-23 07:45:46.902492,6521,5329,204,0
2026-08-23 07:45:46.902512,6587,5436,2300,0
2026-08-23 07:45:46.902532,6841,5532,3017,0
2026-08-23 07:45:46.902552,6631,5448,2684,0
2026-08-23 07:45:46.902572,6715,5517,2791,0
2026-08-23 07:45:46.902592,6608,5447,2017,0
2026-08-23 07:45:46.902612,6664,5483,2342,0
2026-08-23 07:45:46.902632,6710,5506,3290,0
2026-08-23 07:45:46.902652,6629,5483,2594,0
2026-08-23 07:45:46.902672,6718,5519,3031,0
2026-08-23 07:45:46.902692,6606,5440,2168,0
2026-08-23 07:45:46.902712,6674,5470,2401,0
2026-08-23 07:45:46.902732,6591,5397,1824,0
2026-08-23 07:45:46.902752,6668,5461,2617,0
2026-08-23 07:45:46.902772,6718,5506,3295,0
2026-08-23 07:45:46.902792,6614,5471,2325,0
2026-08-23 07:45:46.902812,6702,5492,2541,0
2026-08-23 07:45:46.902832,6591,5433,1684,0
2026-08-23 07:45:46.902852,6638,5492,2620,0
2026-08-23 07:45:46.902872,6736,5560,3570,0
2026-08-23 07:45:46.902892,6615,5420,2305,0
2026-08-23 07:45:46.902912,6697,5463,2729,0
2026-08-23 07:45:46.902932,6633,5445,2661,0
2026-08-23 07:45:46.902952,6705,5464,2699,0
2026-08-23 07:45:46.902972,6553,5360,646,0
2026-08-23 07:45:46.902992,6602,5404,2339,0
2026-08-23 07:45:46.903012,6706,5491,2936,0
2026-08-23 07:45:46.903032,6629,5483,2491,0
2026-08-23 07:45:46.903052,6700,5509,2785,0
2026-08-23 07:45:46.903072,6582,5377,1381,0
2026-08-23 07:45:46.903092,6618,5477,2316,0
2026-08-23 07:45:46.903112,6502,5283,0,0
2026-08-23 07:45:46.903132,6593,5511,2661,0
2026-08-23 07:45:46.903152,6721,5494,2965,0
2026-08-23 07:45:46.903172,6610,5439,2279,0
2026-08-23 07:45:46.903192,6693,5454,2403,0
2026-08-23 07:45:46.903212,6502,5286,0,0
2026-08-23 07:45:46.903232,6597,5497,2582,0
2026-08-23 07:45:46.903252,6719,5528,3203,0
2026-08-23 07:45:46.903272,6616,5442,2270,0
2026-08-23 07:45:46.903292,6685,5448,2495,0
