Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:18:52.176358,6402,4868,0,1
2026-08-23 07:18:52.196028,6514,5067,3335,1
2026-08-23 07:18:52.196048,6380,4425,0,1
2026-08-23 07:18:52.196068,6479,5213,2484,1
2026-08-23 07:18:52.196088,6394,4691,0,1
2026-08-23 07:18:52.196108,6497,5439,3048,1
2026-08-23 07:18:52.196128,6362,4736,0,1
2026-08-23 07:18:52.196148,6481,5506,2897,1
2026-08-23 07:18:52.196168,6403,4806,10,1
2026-08-23 07:18:52.196188,6479,5502,2667,1
2026-08-23 07:18:52.196208,6376,4828,0,1
2026-08-23 07:18:52.196228,6482,5550,2950,1
2026-08-23 07:18:52.196248,6385,4795,0,1
2026-08-23 07:18:52.196268,6483,5515,2813,1
2026-08-23 07:18:52.215729,6361,4342,0,1
2026-08-23 07:18:52.215749,6485,5203,2918,1
2026-08-23 07:18:52.215769,6368,4628,0,1
2026-08-23 07:18:52.215789,6428,5285,1087,1
2026-08-23 07:18:52.215809,6408,4805,0,1
2026-08-23 07:18:52.215829,6476,5525,2606,1
2026-08-23 07:18:52.215849,6386,4824,0,1
2026-08-23 07:18:52.215869,6383,5401,121,1
2026-08-23 07:18:52.215889,6380,4911,0,1
2026-08-23 07:18:52.215909,6473,5655,2860,1
2026-08-23 07:18:52.215929,6389,4927,0,1
2026-08-23 07:18:52.215949,6482,5585,2742,1
2026-08-23 07:18:52.215969,6391,4835,0,1
2026-08-23 07:18:52.235795,6380,4824,0,1
2026-08-23 07:18:52.235816,6390,4554,0,1
2026-08-23 07:18:52.235836,6479,5319,2455,1
2026-08-23 07:18:52.235856,6383,4739,0,1
2026-08-23 07:18:52.235876,6480,5498,2767,1
2026-08-23 07:18:52.235896,6360,4791,0,1
2026-08-23 07:18:52.235916,6491,5527,2856,1
2026-08-23 07:18:52.235936,6399,4847,0,1
2026-08-23 07:18:52.235955,6470,5550,2693,1
2026-08-23 07:18:52.235976,6376,4877,0,1
2026-08-23 07:18:52.235996,6483,5583,2917,1
2026-08-23 07:18:52.236016,6389,4824,0,1
2026-08-23 07:18:52.236036,6483,5539,2834,1
2026-08-23 07:18:52.255414,6435,4373,0,1
2026-08-23 07:18:52.255434,6489,5226,2930,1
2026-08-23 07:18:52.255454,6381,4594,0,1
2026-08-23 07:18:52.255474,6484,5439,3330,1
2026-08-23 07:18:52.255494,6383,4681,0,1
2026-08-23 07:18:52.255514,6481,5460,2592,1
2026-08-23 07:18:52.255534,6393,4780,0,1
2026-08-23 07:18:52.255554,6425,5382,1145,1
2026-08-23 07:18:52.255574,6357,4864,0,1
2026-08-23 07:18:52.255594,6483,5583,2818,1
2026-08-23 07:18:52.255614,6376,4878,0,1
2026-08-23 07:18:52.255634,6487,5612,2929,1
2026-08-23 07:18:52.255654,6392,4858,0,1
2026-08-23 07:18:52.275517,6440,4862,1088,1
2026-08-23 07:18:52.275537,6399,4471,0,1
2026-08-23 07:18:52.275557,6477,5288,2504,1
2026-08-23 07:18:52.275577,6402,4746,0,1
2026-08-23 07:18:52.275597,6488,5476,3142,1
2026-08-23 07:18:52.275617,6359,4714,0,1
2026-08-23 07:18:52.275637,6489,5495,3020,1
2026-08-23 07:18:52.275657,6392,4830,0,1
2026-08-23 07:18:52.275677,6486,5515,2583,1
2026-08-23 07:18:52.275697,6367,4791,0,1
2026-08-23 07:18:52.275717,6487,5531,817,1
2026-08-23 07:18:52.275737,6373,4789,0,1
2026-08-23 07:18:52.275757,6481,5497,2856,1
2026-08-23 07:18:52.295435,6433,4328,0,1
2026-08-23 07:18:52.295455,6491,5206,2888,1
2026-08-23 07:18:52.295475,6394,4623,0,1
2026-08-23 07:18:52.295495,6468,5394,2771,1
2026-08-23 07:18:52.295515,6395,4681,0,1
2026-08-23 07:18:52.295535,6477,5439,2547,1
2026-08-23 07:18:52.295555,6394,4799,0,1
2026-08-23 07:18:52.295575,6472,5522,2457,1
2026-08-23 07:18:52.295595,6379,4824,0,1
2026-08-23 07:18:52.295615,6474,5589,2866,1
2026-08-23 07:18:52.295635,6389,4897,0,1
2026-08-23 07:18:52.295655,6482,5560,2952,1
2026-08-23 07:18:52.295675,6385,4850,0,1
2026-08-23 07:18:52.315367,6494,4972,2759,1
2026-08-23 07:18:52.315387,6394,4412,0,1
2026-08-23 07:18:52.315407,6476,5242,2595,1
2026-08-23 07:18:52.315427,6511,4661,9,1
2026-08-23 07:18:52.315447,6484,5472,3002,1
2026-08-23 07:18:52.315467,6362,4704,0,1
2026-08-23 07:18:52.315487,6489,5498,3159,1
2026-08-23 07:18:52.315507,6392,4778,0,1
2026-08-23 07:18:52.315526,6474,5493,2518,1
2026-08-23 07:18:52.315547,6394,4837,0,1
2026-08-23 07:18:52.315567,6462,5548,2176,1
2026-08-23 07:18:52.315587,6384,4844,0,1
2026-08-23 07:18:52.315607,6491,5596,2870,1
2026-08-23 07:18:52.335257,6431,4392,0,1
2026-08-23 07:18:52.335277,6482,5246,2878,1
2026-08-23 07:18:52.335297,6385,4634,0,1
2026-08-23 07:18:52.335317,6463,5343,2370,1
