group_id,label,severity,audio_ch1_band00,audio_ch1_band01,audio_ch1_band02,audio_ch1_band03,audio_ch1_band04,audio_ch1_band05,audio_ch1_band06,audio_ch1_band07,audio_ch1_band08,audio_ch1_band09,audio_ch1_band10,audio_ch1_band11,audio_ch1_band12,audio_ch1_band13,audio_ch1_band14,audio_ch1_band15,audio_ch1_band16,audio_ch1_band17,audio_ch1_band18,audio_ch1_band19
Audio_healthy_motor100_base,healthy,motor_100,1534620.226075979,23640339.888059795,35924881.79045829,34760854.15626316,23239424.755148765,17993605.8115164,16919188.227361523,13819214.03098931,8418267.52080134,6176567.245134993,2513213.7218514336,1752542.3388813192,1072877.2313645768,163525.88619051824,968888.7302749375,995922.1665010208,1147462.0435308923,2310085.7740882784,1925516.0343290993,2691903.7176803043
Audio_healthy_motor100_base,healthy,motor_100,18390875.195296776,44431238.514480285,33881501.46937164,31537126.89150752,23601452.52942424,20228473.65294752,12124792.559037676,16199808.816082906,11268831.339094307,5649063.909704473,2780160.8702278393,1585212.5103625578,854031.1389525278,165700.81728984896,708343.1994893485,967692.1837342968,1140135.232557569,2397925.776829429,2016403.0782317147,3164718.7429889604
Audio_healthy_motor100_base,healthy,motor_100,40972415.33039818,346416184.45059717,46178295.33875746,34468020.27613638,24226259.30075742,27386550.62116108,19803011.073530313,18783761.791669376,10719160.548293075,4924987.988960532,2275910.882409133,2460620.0965266004,1015990.984313262,150503.341768038,944742.1660775744,1409185.8047507908,989966.5067740725,1904488.7722920554,2435472.720882054,3672471.038575709
Audio_healthy_motor100_base,healthy,motor_100,23553098.581013292,88561741.1883761,49059440.766897656,34040902.5280035,35495573.41254969,29605270.62598435,20635385.89912281,16572139.893033296,14339269.944890957,7677691.80112497,2804011.939180078,2890501.6606420744,1529577.7700919202,306142.7980369558,1557409.1098722292,1438396.0022596214,1539884.6909940257,2443724.9651854103,3595644.51725866,3006127.5226628557
Audio_healthy_motor100_base,healthy,motor_100,45416251.40406934,156578227.85178733,36791802.86076688,52346801.8030624,33360124.68578604,26608657.517384455,30452209.079329334,19421907.72003154,9172654.351935128,7613009.037556994,3643648.2553390856,1981230.371003343,1133638.1414565912,245889.68170529982,846568.03788365,1511537.7207079171,1317054.3030791192,2619632.025572708,2581286.1795226187,4184693.008166727
Audio_healthy_motor100_base,healthy,motor_100,32411044.63351854,131043152.91821623,40230129.93721094,43898182.36864112,20604062.840565775,32256163.094042502,14125323.160202375,17311865.764419507,11649441.631434014,8601902.697977267,3360815.057714375,1554337.8537838422,1037595.4557795139,246805.77801533666,728751.861225571,1257716.4696485682,1565072.2016748055,3078618.8985844073,2722846.074010764,2898505.888716131
Audio_healthy_motor100_base,healthy,motor_100,8953318.006129976,98637379.68610281,68723607.34552154,38263910.673808046,29745170.412113678,24991743.75273025,20329053.71976242,23685162.681545008,20321864.342116132,10489069.614540378,6189895.537809555,6287589.809144102,1839120.921228506,339941.9746829254,2710367.0489673093,4140896.890057909,2794408.355872067,3900872.708908766,3769844.063148165,3569682.963032352
Audio_healthy_motor100_base,healthy,motor_100,26133291.234010328,69555700.96993107,69700130.54986556,61317541.25345942,38252186.42507393,20773671.95571909,22589724.38465361,35193882.50212665,14213675.862586603,13164782.026238421,7009534.84419752,4172087.3768041166,2793816.434558319,247513.46260286742,2890777.923282187,2764810.5777184544,2783589.2688331353,3760403.0833424907,4103699.6564122913,6185699.059722855
Audio_healthy_motor100_base,healthy,motor_100,6805006.044564487,53016546.93177304,55255209.294396035,53741493.46343934,39898974.63067456,33919040.04930021,20832243.071884666,26377758.702936307,13907296.586467616,8539733.949636664,5656491.071432623,2467694.7744103055,1885713.5526182223,225500.1175315335,1328744.34982992,1572106.8165232828,2219277.739664927,3294698.587551564,3792037.3611998055,3883813.957464917
Audio_healthy_motor100_base,healthy,motor_100,19786684.390296917,36615079.30824152,62434465.002828024,35214127.51064351,38934308.71646791,24531834.187702373,21087107.812988464,19188413.537796214,12109329.23017802,6750026.98381596,6299917.414399508,2330639.047573552,1239165.352560701,274820.76497272693,1076532.0165417262,1875118.5697836427,2127960.5001176405,2915648.210015875,2763320.4425418745,3663573.3400504133
Audio_healthy_motor100_base,healthy,motor_100,7763482.188290784,43385633.27969324,57031957.33110576,68158882.86592272,52825085.51535634,19385255.7493253,18999179.907874875,21935612.751427658,11578597.889262322,8599034.668422883,4953409.999968694,2910817.487797745,1277847.886176792,267471.05744420935,1137261.0822463785,1761001.2616854508,1808883.4610993082,3444678.672745778,2500825.5192464637,4402220.656266304
Audio_healthy_motor100_base,healthy,motor_100,5092070.245209893,56173062.00047269,63228544.99216245,55665367.76589076,36975938.6409058,29300141.65960884,20087097.76305503,19410400.425261907,12521568.189266281,8807073.970145684,5606879.338085045,3365689.1837509517,1402618.1253028898,303078.64261660306,1476817.350839228,2070822.352787212,2492177.831828495,2436331.6863988647,3061169.813608952,3920589.1118395715
Audio_healthy_motor100_base,healthy,motor_100,29486705.78338623,75140371.9313855,69827250.1634092,54616736.885268904,49789078.72257908,27547395.597969856,24390125.652292393,21862128.765453745,11320304.911707224,10245457.035840193,3780019.8783167913,4080627.812306866,1163517.9877534204,206105.55829190576,1403661.0611067298,2333298.8739037486,1788283.3572306153,3233830.5946178716,3643391.4701321563,3634103.5024356847
Audio_healthy_motor100_base,healthy,motor_100,19103634.601273738,70702120.15868266,64558290.00760405,64172287.23290014,47403346.822941035,42766528.605031654,34699181.1860867,28981324.66427055,17156592.880134806,11483175.5983029,5357710.785433858,5892905.617212506,2822297.641949305,347888.3400044552,1904326.8098166198,2628060.2102193516,2443205.387444475,4564294.179759063,4320792.717622999,5490711.776646293
Audio_healthy_motor100_base,healthy,motor_100,24555045.131506115,102753861.82635726,68666746.59224316,66573989.94348861,63723155.86173625,35586068.44142322,32093181.227698475,34640422.52953534,11132319.012188407,10951277.77428229,6156643.081505753,2983520.5086720996,2151940.250843335,247987.63744082366,1718487.8873859528,2296596.753184862,1849570.0235733613,3995085.722946658,3727450.1157270093,5905577.10415331
Audio_healthy_motor100_base,healthy,motor_100,136336898.6750107,46462934.32562235,78929701.72817506,95516426.43928117,64277431.90453606,50199620.58566177,46587940.88604006,25223903.308840916,18155417.90053232,9835165.754570706,4371033.672582303,2964391.6523628198,1529721.2988530619,236255.6653453145,1339665.6274956518,1553444.240966766,1872723.566622834,3728610.228742781,4958750.387776662,4904600.260914326
Audio_healthy_motor100_base,healthy,motor_100,349576882.40187114,67615823.46582858,63792043.06352396,49844149.63963111,50985313.18725015,41292069.869183056,41916234.31514939,33272797.85823424,19251439.560779013,11443806.532798843,4906237.399720644,2494959.6181428875,2169667.1609142474,366743.0549852344,1444273.8032134797,1818989.6010563206,2165270.619821519,4595730.127507374,3016782.7221954837,6652024.979655037
Audio_healthy_motor100_base,healthy,motor_100,209210293.83774137,628694101.8603281,82752236.13139088,60137615.39430388,71019412.90597108,31490358.955724668,42453701.23546605,28494658.439500406,14432082.920739295,15133865.72736319,4249309.004626027,1998818.7526266898,1179377.230813162,349060.46187604265,858542.7321552045,1324234.6185380106,3486096.3355665803,3406786.3606168344,3520436.406232268,5457941.135543936
Audio_healthy_motor100_base,healthy,motor_100,8083929811.598739,23095486890.56737,16482819830.46892,8981438419.908712,7281458133.944985,17643013018.574505,7199377022.083131,1155935111.7662313,349928033.74384964,123409364.28719415,41722599.60610255,18402303.343632884,9615330.965929056,3278108.1007117946,7004740.38078325,7913709.598584914,8004987.222075293,25606065.62210433,70963827.16064557,367035421.0376312
Audio_healthy_motor100_base,healthy,motor_100,12384214925.304466,42340293779.4249,42159643958.68931,22062892299.325268,36822803828.237434,29131602966.54526,12444121702.97355,1315054153.3807788,1525964547.0542417,363057464.7034902,56465900.08688304,60105688.64995159,29282545.082310356,9640028.543571254,17448992.128597923,21632392.726573825,23333558.33075608,142135388.75857863,213327822.35658345,320620852.81470776
Audio_healthy_motor100_base,healthy,motor_100,30219545297.321266,59009356377.53015,72014854720.71257,36489332803.94541,54814743612.836586,23986493533.363552,9488077606.679295,2313438181.205942,985061873.5729917,359998387.69054174,84366703.15481292,63271596.49463045,34950335.558500014,13892802.655376434,23745628.812753405,29883693.124996804,27002871.25000837,131275829.00170308,191394862.02850106,500729116.9756667
Audio_healthy_motor100_base,healthy,motor_100,39955901883.429924,150844479754.66345,84320334797.2784,100424072502.73637,59468448563.523994,45272233634.57198,50880439227.351295,13639077899.316349,3475139286.7373414,1446140959.8857613,509834523.5279676,151295134.29298088,69858810.80080597,29431045.241748605,31443101.924268153,53305527.75439046,90821701.15065888,609284514.999387,707255081.1780099,4302550044.514196
Audio_healthy_motor100_base,healthy,motor_100,157179800250.90833,410393642405.20447,391960592931.8945,215274220681.19113,156546332803.67386,409495430927.799,147685552702.1078,12303388999.018906,6586341467.972708,4618321152.52592,652067039.6103839,271293154.39716285,276039613.83928156,110806328.07482556,130699328.34357853,132100665.79661046,195338413.49980927,855824808.1928302,1221633799.4440928,4697278551.146136
Audio_healthy_motor100_base,healthy,motor_100,136365887496.0136,605125412526.9437,759028230800.2314,510575578943.32996,426588975615.4064,273249765213.26138,170042570491.8435,50849459396.46649,16453192511.134144,4619375708.749651,1725879406.7491848,448590700.25824904,313968797.12794995,208258233.3028487,122986687.47665985,157319396.78118157,458158281.7697718,1884859505.170804,3715845701.7500367,14451352077.8813
Audio_healthy_motor100_base,healthy,motor_100,164357518277.13885,742433624652.7124,1767030677202.1697,847873883649.7661,384960115889.14777,318549205802.84564,121864665358.37334,76914502688.10832,29794200656.692455,4810014528.374247,1024006445.5153246,1409116759.7057903,343624384.9173849,160772271.31615084,188445922.14228785,238505358.17130208,290953774.93991405,1738666122.4318671,12474063715.742607,9238120521.87414
Audio_healthy_motor100_base,healthy,motor_100,18357950675.833134,52992341403.018524,93623569023.55954,37099316854.48564,30778029859.148335,15115625863.593401,8004254089.192932,3061412119.1287594,1204093703.3676398,458523635.1093481,74209291.44972181,42468398.98190382,22840104.492761206,6786289.886747574,12486347.15505455,17602742.63690956,15489066.551383447,192112717.2031423,231389700.54831278,658456045.4696448
Audio_healthy_motor100_base,healthy,motor_100,24731174190.965687,76554939848.49232,98577439800.09886,83484478693.75468,45862804548.71823,61619809107.881935,17972490495.278496,3358746878.7050967,1290366914.2420096,412854695.8059775,143233926.59175333,58819737.307029314,34588489.65068711,19046755.91005809,23833045.53107188,25433980.275881816,29922055.40520378,152870651.8382181,214180111.24910715,1190125692.7400265
Audio_healthy_motor100_base,healthy,motor_100,7427870980.166583,11098533450.411842,17536842995.32658,17881145260.37443,10285947089.200647,7320240080.745111,5292102572.783082,1588368556.9135833,510194663.7109104,252542602.1034225,54892097.66595807,18132760.457467854,14109501.09404927,4926817.094179226,5126091.108286988,7893065.150240193,12205526.563034814,107401731.45750734,107570266.22270761,438210584.6047258
Audio_healthy_motor100_base,healthy,motor_100,20185130123.210514,33861163757.87233,63510071280.05849,105367283342.80034,91984799615.0174,31603862478.028675,12668220412.680973,6242947410.879206,662626384.3544122,355546455.45439404,165728558.9526117,38832400.864451595,35126256.57907289,22719195.356393427,20769735.672637865,20561448.805274475,39484371.66671812,128980563.52726647,110774986.70893385,1299811543.1150045
Audio_healthy_motor100_base,healthy,motor_100,13180134505.972687,18150030640.034065,37973855733.18352,59520165950.0403,62767194118.321045,24932707259.845238,15323310130.669432,3553374560.659122,811571263.3371745,470036572.4761116,113275841.67223826,33939908.38234063,28737609.386277147,13613626.242900219,11824272.791475618,16074905.42911497,29367744.39605808,158439423.5273429,125888837.54440494,838462782.7534181
Audio_healthy_motor100_base,healthy,motor_100,12113375078.477621,22951257784.578796,30600085672.472878,42571967959.83128,47649626432.860725,38242035121.75187,33461634805.536842,2231433902.2897778,972272012.9439429,581715379.2579846,136073049.67018002,29571763.909081772,35428630.586270094,15582749.323348297,10836636.880075792,18142199.738236506,31775491.671288222,138287021.81079638,161411662.91624516,1128869930.132401
Audio_healthy_motor100_base,healthy,motor_100,15725279629.481548,22172414415.7678,29627491224.516582,43554016391.36243,34222821347.914177,13897481868.39239,9394804735.657234,4521109811.399732,621797241.5467653,273344869.6711587,109629950.0134409,27200934.398600973,16327980.419255506,9975932.254377626,8292594.408279575,12817749.195109613,23551946.76279494,97631330.52396831,119701746.56471947,848597661.0993189
Audio_healthy_motor100_base,healthy,motor_100,13303407102.244114,28009895551.81168,23838897020.069057,45815323273.25015,27203377329.923367,18277224967.302677,14285127804.045076,1829245166.8676915,598690096.7455951,309392802.3200052,95026960.04030034,26414987.82994154,16045184.627653373,15738659.10140157,7353632.830552751,10852977.030645773,32202656.13559498,76961225.87295555,120440342.48703983,614513443.4814758
Audio_healthy_motor100_base,healthy,motor_100,25929216925.234604,27349739006.82544,31298099985.925045,53259921510.59762,92131920219.71306,64233877003.015396,29191784225.584824,5472246932.728344,1879218748.803171,762299231.3009859,219260521.18630046,82632116.75723577,35766816.97172205,41962573.32950618,17591734.243554488,29490778.75801349,92763708.94106126,167787695.78546676,391810282.3413937,1736827857.2515278
Audio_healthy_motor100_base,healthy,motor_100,2822179106.5372643,11392635801.829264,22624227255.928444,21436292788.02386,17529304380.09135,11518386005.584373,6662356288.879614,1584543027.7345214,685347857.2422451,161218599.80422178,61008867.720753364,20064000.158877634,14404697.343448607,8694090.72361367,5877480.450312244,9236934.782344867,14337811.649024677,92948347.09064879,105375637.3833291,581308621.079384
Audio_healthy_motor100_base,healthy,motor_100,2952134511.284167,11506558844.748144,31367621981.161198,29496940148.201073,13617888175.887516,19140469196.12355,13715540026.03406,2106889425.0008311,679122537.0671556,448356918.34421134,89463862.54278968,32415977.494636863,27826103.137148306,15249977.213765495,11065028.436701607,14684369.889032256,29694082.44095264,124591235.3656107,174762242.32767028,623295668.4292722
Audio_healthy_motor100_base,healthy,motor_100,57563222354.09775,46068567464.61376,39502726862.17773,45002547949.09664,33535066362.113777,13802880499.080053,7802895326.797989,1556710575.646453,488188639.5226158,298492106.85769093,76997184.51386356,22283668.263162725,17949508.807406288,9543048.916043961,9229904.368797228,12861953.286170717,18982171.625200067,99495865.56021743,95934168.93858239,585122562.1493151
Audio_healthy_motor100_base,healthy,motor_100,8486871465.535716,11889991729.440584,21536901549.141403,17061259684.237299,16376754177.893097,8610172963.985151,6645852102.560324,2073949300.0926988,574706778.1480207,214790248.55172914,60088435.955992185,21875210.603599448,12575691.413184503,4683690.62703313,6634239.635505109,9717260.176572777,15378622.35019897,103857840.48456553,95838681.32756478,470415386.9011946
Audio_healthy_motor100_base,healthy,motor_100,4515409153.299381,12002598446.577972,16920713027.056793,18014198566.5119,16356646918.871235,8929575765.405237,10609465340.497099,1888030554.8197541,562006182.0954405,291659332.70056725,82972601.55720921,24464989.160345066,14764735.692257658,12309272.021886546,5983654.550252768,10057339.814333035,24156358.003715552,101849954.91935103,118572363.47694832,776760417.8641441
Audio_healthy_motor100_base,healthy,motor_100,4639909097.44312,20121544073.99719,27529750509.23681,27639963449.526073,20626028733.000248,20547185937.13192,22576132137.174305,4312725371.579944,994850094.233132,494761357.1033001,152171099.18705854,46174567.26343418,26147294.559491545,25583839.172388937,11863900.912857728,15814527.454248054,42827159.10570774,142013864.3039241,200373367.47643542,1353735722.7035062
Audio_healthy_motor100_base,healthy,motor_100,3031067568.801677,17734356186.13034,25814098320.336597,19387275768.569317,18148308337.356903,8479333848.500542,7600487713.972144,2112600694.622892,634003843.7477975,305925830.48184013,74796231.95249784,25943246.610038575,15136728.27381452,6383083.656315498,6104606.248181953,12046759.616303861,16130928.233988548,117167629.58708993,129329999.12707543,476556459.09097755
Audio_healthy_motor100_base,healthy,motor_100,4211242695.302393,21737605690.282497,42938629153.042206,27498955151.14905,18078323409.17225,14730092264.368687,11571356599.165712,2409923178.5020943,1006733234.7464974,325190707.0085832,113961008.07001767,40787600.031402454,21096076.491940696,12781961.579950651,10763387.19527227,12555087.987682413,29386252.455698345,142633124.24876902,205950226.49678427,798357855.4954042
Audio_healthy_motor100_base,healthy,motor_100,6711719101.809237,13153744893.997364,27938620885.269978,27128746697.168705,17242506372.158978,11663967306.938135,13192013027.439486,3002916162.36603,1099442685.9881036,386176869.284274,119654011.83861777,52894052.14893967,24236879.20294678,16304944.064244676,11560987.671555087,18210139.070307627,41472844.308208175,170411815.9718238,238721237.14409527,716403876.4007692
Audio_healthy_motor100_base,healthy,motor_100,60938643878.036545,31879630499.568275,51237825156.531006,61983573141.771484,30030052396.963676,14270482732.148508,18017306399.072918,3074175925.64007,1174466148.9579515,533480157.76178426,142856034.78662297,42101625.496021494,28559722.109677844,26053286.475574918,12384629.126860783,21378363.253387902,56271553.21963031,190708576.8472511,242399902.78794616,957414914.4887396
Audio_healthy_motor100_base,healthy,motor_100,157410335766.6383,19353480796.653366,31877309758.643307,24192045943.644905,25577731552.31931,19432928050.741474,14191605953.304338,2015036703.1088126,1224798419.731072,649677502.3262051,112002677.10383207,51277652.587127686,37814077.09710938,12567162.027352398,15365864.796564141,27250955.8151736,33912014.6581872,239064513.57841694,301441496.13165283,730259395.6584218
Audio_healthy_motor100_base,healthy,motor_100,182908480473.88068,19477830169.150307,21298054247.29498,34751128417.251144,28261507032.84308,10212456382.06285,11111957510.518791,2446178332.480999,1809665251.7005181,581895426.7671978,92581208.07680024,58579397.10234362,32606020.295018062,11601520.777270518,19093037.961735073,18935319.82489034,32538514.660683006,219508253.9536295,388141359.07780313,642430757.5000178
Audio_healthy_motor100_base,healthy,motor_100,47052199719.91064,11136434620.248665,25294860466.822887,35564472282.55667,23973508824.958675,11909003406.127506,10367297325.604475,1613320229.978006,1482378078.431373,523185565.97759193,63896617.73828696,53297539.42553945,35515911.29401472,16463813.700023368,13523247.822760746,20094046.12976648,33991427.480591014,246166573.09199032,291459112.2140337,537982507.9799466
Audio_healthy_motor100_base,healthy,motor_100,79541685545.05104,14553763449.806927,29025238651.49428,29066238125.630814,33046301209.338955,14584864316.833523,15408767290.709858,2281723197.4455495,1735050932.6422174,749079778.3993096,70953626.79300433,60668960.1387663,35441916.24798694,11469260.645820772,11538079.291322261,19084981.77333034,28359813.655113965,263006285.41087934,356545459.3482173,458869165.6775791
Audio_healthy_motor100_base,healthy,motor_100,32245136215.26995,15127672376.879225,27472669126.731796,21980230187.875954,29809955622.97086,12355444446.6331,12436663976.436481,1916354945.9014406,1370280629.946413,514783172.64339596,57850471.68108923,34624951.801285625,30053896.888237175,10458943.10298935,11104276.531454071,13899200.614503961,20084239.167991053,204387815.70224246,263221064.77263203,488052326.26908404
Audio_healthy_motor100_base,healthy,motor_100,38766901933.81318,23148940033.160633,28821326486.36415,28659723321.833702,20096199954.206993,10893879027.445936,9093811001.899197,2160741806.497645,1512780705.7156315,491366056.9935727,90148774.2084393,64085903.955168694,25579926.543098167,13100916.38905771,11112489.04480822,23105919.352334604,43948891.651406884,184471474.90100873,304990597.03815943,417498047.8999279
Audio_healthy_motor100_base,healthy,motor_100,24142218764.49512,14206078620.283504,40429795708.42646,20525681777.68291,20548880356.192577,18568883696.431255,13515308537.459158,1608472341.500485,1280877685.017714,371972638.808453,56053713.87078276,53372175.17431957,19070054.50551814,11186317.174000606,10871475.671525994,14566182.645701611,26433333.37026167,165277028.90464893,256253510.77098885,434078085.2046157
Audio_healthy_motor100_base,healthy,motor_100,7345674246.805411,11409740599.531805,37153309533.54126,20540140954.50819,16730167148.76694,17216575827.268105,8833597693.864332,1209420375.702301,1053899071.8616138,621769646.3451773,54526595.672844864,32563200.181874547,34607742.01863316,8876238.016571386,11119078.350296583,14197260.021199655,22862663.30994168,242658521.95408604,178853551.04368085,483345595.39723474
Audio_healthy_motor100_base,healthy,motor_100,8436636429.923248,12446821168.420801,19814189946.53634,19657084599.386974,21131117707.17787,10895315284.4976,8750815618.504757,2341930469.247234,1316116589.2855635,430938258.1125435,93248002.08036692,41658777.834143266,24571668.73309851,10532510.942592083,9218545.311928518,15280371.50465608,32913374.915943872,179654106.6798799,231376941.39004225,546746195.2804016
Audio_healthy_motor100_base,healthy,motor_100,4703966523.030588,10101922410.690533,32693044531.270473,31143946672.276276,19142825084.081158,18946898039.570618,10606275953.932291,1806530406.7618065,1230669998.496916,478218404.7351936,109247806.00213763,46182616.77014083,27887090.5302707,11665728.532072615,11830129.427208038,15963555.770539451,29973779.984026816,161795519.59941053,274012441.78878516,560233540.2967072
Audio_healthy_motor100_base,healthy,motor_100,10905824353.891647,18375004661.08702,36258327081.822395,32448083412.627182,25307645003.530216,13629671456.48841,9237245902.957632,2210991403.943696,1319196392.9874816,481994889.62334657,72569097.77517873,43747614.91862967,27962657.56108731,9171885.507167213,10865239.632151373,15978044.68519985,28607351.016264077,185274522.81759402,239310098.12980258,520144781.1229866
Audio_healthy_motor100_base,healthy,motor_100,11272343308.692621,10308953621.689959,22617034867.699535,16373086191.848557,19794102015.859535,12582302435.85129,14994009006.258286,1532728868.273918,962408083.6027197,478201419.90524834,50985063.52463333,26812627.553499516,17839484.026496753,6588462.851832851,5803932.5712836655,8375303.148833017,19216250.575505506,158555566.1952395,217586694.13493478,356922814.9860806
Audio_healthy_motor100_base,healthy,motor_100,5530741014.593366,14757706305.067068,29870672509.591972,26977809045.16994,33159597567.002094,15081115485.621723,8988137770.466246,1558649498.9650404,1076545560.0156255,389963017.6595693,70972776.84952457,24652106.372182142,31623492.72162162,7612431.224990912,14173976.027632847,15728994.032956779,22363606.81921284,183226507.28886953,188430681.8205292,484958398.1611365
Audio_healthy_motor100_base,healthy,motor_100,6456380667.092566,10820014275.037094,21909044976.705376,28595101694.959023,20076204015.918247,9878198370.106201,10685419273.401089,1447208524.5565927,1179443322.4769454,459054223.56542444,85540406.43586905,39538868.60372603,27951461.18820845,11520318.828048376,10633248.984622438,14941657.307551604,30450617.111107606,187836168.9216432,228920503.61464822,500787817.4207066
Audio_healthy_motor100_base,healthy,motor_100,10319226593.647177,9901762732.393663,23227376858.202553,22138544554.6874,19863768439.556274,11872164235.755707,9703080266.953127,1453435271.1371386,721728075.2257948,449370337.407833,65818201.88906885,27531793.705255136,22554558.79386912,8354856.964389235,8297406.980924337,13447079.06990384,22860658.920060378,146005800.67506552,173352680.0505159,403468836.50233537
Audio_healthy_motor100_base,healthy,motor_100,3788475476.7299285,12144148712.253044,12810906311.951273,21282806057.28745,14465870261.46752,9767101799.75939,8602753091.114096,1160263250.9264188,920273057.8540406,314578006.0548208,64991515.57707786,33877531.79664121,14819341.789899332,8749520.189073639,7038045.79702443,11061629.5773739,26870944.876641735,110664394.02285624,193662367.93579456,353136136.6155473
Audio_healthy_motor100_base,healthy,motor_100,10227875101.824081,11335775583.231256,20115184431.387318,25387458405.4975,21506667515.089813,10256172793.065346,7645479345.135345,1664053499.6466775,1041904201.4129548,304771751.4012572,62512647.79761129,31620066.004203353,16611919.574013358,6138775.406790877,7655811.600947767,9561160.860348655,18848347.878584597,121831194.36870477,225740236.2417666,386111239.75405854
Audio_healthy_motor100_base,healthy,motor_100,8641321341.103514,11599605464.869497,20546081992.403633,27737127543.710754,12007990253.503902,13705180305.861994,7096767797.598683,1727580259.7556334,1318338524.174865,606411941.9981002,70292716.18047275,60963073.354588054,33866157.7303059,10349960.768904783,13937510.730181007,22538160.90268716,34813228.53596433,208897452.01255947,317625976.32299626,346444567.7502889
Audio_healthy_motor100_base,healthy,motor_100,5607109644.75764,13621658604.704409,25379275907.00453,20389743435.606014,20186933712.35901,12247919180.83729,8339971988.360931,1351505259.5119386,1125863275.3738542,450098168.9897761,65243845.65278167,46619814.3014563,29910548.250339575,8041203.865687884,11790918.674183547,20692483.586359784,17319890.228998754,202542819.69022235,207457912.7614946,320940662.0847371
Audio_healthy_motor100_base,healthy,motor_100,6123251967.614248,10874223890.706089,22733804135.949303,24580602958.59604,17148853389.707706,13844734134.60327,10884277555.64161,1830061599.403239,1018467984.8570124,562404080.2265073,66616528.7279072,39143383.01612556,27640049.367134184,9640084.124565348,9713234.102310738,16196273.010824557,26338287.207324088,179469084.2708668,218193010.10418007,461669066.1512584
Audio_healthy_motor100_base,healthy,motor_100,5693478564.160839,6730189297.496292,24993668277.598164,22996381040.15386,14342700854.586872,11656276821.602867,6542490638.8652,1380519405.2360852,1189191553.6568615,330175721.9686185,61124771.268042594,47931795.445311874,23202115.570391156,6662651.128674359,12306800.026026122,17509761.15882064,18520787.729891628,162121929.35889986,226358548.8037442,360445492.5400075
Audio_healthy_motor100_base,healthy,motor_100,3891298118.7577047,15473559326.728556,39568826727.98524,28361706881.123882,21021817108.21774,12614775188.851812,10726566447.974365,1414448766.442587,1157161197.0205536,512231642.37314487,68919893.0325489,48450817.41049912,44980193.30517771,9490622.702777922,20940659.890438005,21014931.532751527,25889493.567605007,218812907.87927145,212828732.6222217,469890550.1909019
Audio_cavitation_motor50_base,cavitation,motor_50,25402788723.712944,10341811140.22471,6797020583.720511,4851513094.288348,6007125230.194761,2109633416.0794303,4066469407.652062,10030393567.445097,9852929627.183035,10568572577.902529,17852430843.04018,18474633729.09089,16179665273.165777,11185869634.120523,4574985071.003985,5122987897.993292,6346627935.567431,4723848426.931799,8265172460.811128,5063031234.38018
Audio_cavitation_motor50_base,cavitation,motor_50,29776836097.46536,12839374332.954248,9725862474.163254,3314504487.174055,1983828237.0024288,1022514557.5724224,2076196610.8350224,6101521826.812322,8789042570.145506,11586979708.961954,10527380491.354906,10222890123.164255,8869282714.90719,6434356654.381075,7950223844.924335,4993520191.967532,4210206832.266418,5515917626.195957,7784244804.936619,10379706422.784431
Audio_cavitation_motor50_base,cavitation,motor_50,44863168635.65311,19360096785.218742,20306464735.77083,6743223783.290795,4572848875.085342,2083226296.6062205,5746658880.959932,10257606982.738144,11048071563.158752,27864485316.258118,15780575401.770718,11301028058.653038,9275059121.52583,10435456596.04222,14122704556.863823,8643687621.867172,9176723378.456966,10737832493.816261,10532566792.38147,9913653571.872282
Audio_cavitation_motor50_base,cavitation,motor_50,30057067048.584496,19471496249.27914,11021513156.315847,6418834342.787185,4503757536.567827,1394044445.4701738,3294589623.362125,9685611233.300327,10593270739.67131,31435407837.72114,33036848346.27784,10750583054.306942,12328080843.26314,15367353809.839054,12791543273.955564,10134259276.076885,3876840660.352688,7487660520.897646,6846665682.216141,11422192632.897276
Audio_cavitation_motor50_base,cavitation,motor_50,16861466278.658188,14870740652.638186,8124315350.351627,5109273632.737912,5254265928.897442,7369480143.12059,3969268272.787343,5678818372.745954,5967924949.020022,6642581576.043289,11252619506.327425,10205772893.674168,22320475146.48744,34575728909.220116,24744502690.145542,16777993585.638437,10874537416.610727,17403470168.323917,11307374638.942385,10665317168.34392
Audio_cavitation_motor50_base,cavitation,motor_50,15474429252.68273,16284729762.32694,6438268877.709578,3671065259.7090573,3106986062.5506945,4276631179.1696086,1964279691.9787738,3931235616.460284,3634879434.1832323,6052143547.769202,4943580588.240956,19259960245.960087,26669084697.2623,23622945690.048065,21461213762.191933,28910596233.85228,17894393344.828293,14878045417.868532,13289010273.47322,8116009030.886492
Audio_cavitation_motor50_base,cavitation,motor_50,18391202587.587692,22241036238.24897,10635212329.610764,6062093028.929291,4015067238.880931,4059046102.9502573,4645388457.431147,4795425908.093229,4209453231.3879848,3576941043.944692,7936009516.636869,13736053302.776688,21852150585.98868,27694383726.09154,27488490264.55545,32609783569.124836,17308261166.916336,26610262954.08335,17415927459.965485,34901310106.93934
Audio_cavitation_motor50_base,cavitation,motor_50,35291828718.52387,25444041076.567734,9022266670.4932,4447083049.4524555,3007914900.937525,3332143881.5903964,2558679533.717603,6852656382.1328745,6389375252.173012,6612660691.295297,14610527644.056988,24784718817.046616,10753839111.127405,12320302409.31669,7432613700.843277,6345410328.516493,6003868427.233361,11783101913.96868,8890183367.364136,11991075530.229786
