Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:20:13.595913,558,2289,3288,1
2026-08-23 07:20:13.595933,417,1573,9,1
2026-08-23 07:20:13.595953,554,2219,3677,1
2026-08-23 07:20:13.595973,434,1505,13,1
2026-08-23 07:20:13.595993,542,2162,3339,1
2026-08-23 07:20:13.596013,427,1460,2,1
2026-08-23 07:20:13.596033,584,2134,3328,1
2026-08-23 07:20:13.596053,418,1484,15,1
2026-08-23 07:20:13.596073,551,2120,3320,1
2026-08-23 07:20:13.596093,418,1448,5,1
2026-08-23 07:20:13.596113,557,2155,3678,1
2026-08-23 07:20:13.596133,452,1487,7,1
2026-08-23 07:20:13.596153,556,2179,3689,1
2026-08-23 07:20:13.596173,425,1444,8,1
2026-08-23 07:20:13.596193,550,2134,3651,1
2026-08-23 07:20:13.596213,413,1472,16,1
2026-08-23 07:20:13.596233,546,2140,3335,1
2026-08-23 07:20:13.596253,420,1485,3,1
2026-08-23 07:20:13.596273,543,2135,3323,1
2026-08-23 07:20:13.596293,425,1448,204,1
2026-08-23 07:20:13.596313,543,2135,3340,1
2026-08-23 07:20:13.596333,416,1448,3,1
2026-08-23 07:20:13.596353,547,2147,3340,1
2026-08-23 07:20:13.596373,421,1442,0,1
2026-08-23 07:20:13.596393,537,2108,3313,1
2026-08-23 07:20:13.596413,406,1442,2,1
2026-08-23 07:20:13.596433,500,2137,3702,1
2026-08-23 07:20:13.596453,415,1439,1,1
2026-08-23 07:20:13.596473,551,2180,3676,1
2026-08-23 07:20:13.596493,414,1432,4,1
2026-08-23 07:20:13.596513,553,2173,3674,1
2026-08-23 07:20:13.596533,418,1447,0,1
2026-08-23 07:20:13.596553,548,2111,3264,1
2026-08-23 07:20:13.596573,418,1440,3,1
2026-08-23 07:20:13.596593,544,2143,3336,1
2026-08-23 07:20:13.596613,412,1481,0,1
2026-08-23 07:20:13.596633,542,2138,3324,1
2026-08-23 07:20:13.596653,415,1441,5,1
2026-08-23 07:20:13.596673,537,2118,3316,1
2026-08-23 07:20:13.596693,412,1480,20,1
2026-08-23 07:20:13.596713,549,2119,3299,1
2026-08-23 07:20:13.596733,423,1446,5,1
2026-08-23 07:20:13.596753,561,2151,3695,1
2026-08-23 07:20:13.596773,414,1474,12,1
2026-08-23 07:20:13.596793,553,2167,3674,1
2026-08-23 07:20:13.596813,416,1464,11,1
2026-08-23 07:20:13.596833,554,2134,3672,1
2026-08-23 07:20:13.596853,413,1467,7,1
2026-08-23 07:20:13.596873,564,2120,3333,1
2026-08-23 07:20:13.596893,418,1475,9,1
2026-08-23 07:20:13.596913,548,2116,3321,1
2026-08-23 07:20:13.596933,415,1477,2,1
2026-08-23 07:20:13.596953,540,2119,3320,1
2026-08-23 07:20:13.596973,416,1428,0,1
2026-08-23 07:20:13.596993,551,2125,3331,1
2026-08-23 07:20:13.597013,412,1448,8,1
2026-08-23 07:20:13.597033,553,2135,3328,1
2026-08-23 07:20:13.597053,419,1464,12,1
2026-08-23 07:20:13.597073,551,2179,3681,1
2026-08-23 07:20:13.597093,414,1474,18,1
2026-08-23 07:20:13.597113,552,2161,3665,1
2026-08-23 07:20:13.597133,414,1476,18,1
2026-08-23 07:20:13.597153,557,2155,3676,1
2026-08-23 07:20:13.597173,421,1445,6,1
2026-08-23 07:20:13.597193,551,2113,3333,1
2026-08-23 07:20:13.597213,419,1437,0,1
2026-08-23 07:20:13.597233,545,2141,3334,1
2026-08-23 07:20:13.597253,408,1479,2,1
2026-08-23 07:20:13.597273,548,2132,3323,1
2026-08-23 07:20:13.597293,415,1441,0,1
2026-08-23 07:20:13.597313,548,2125,3311,1
2026-08-23 07:20:13.597333,411,1483,0,1
2026-08-23 07:20:13.597353,553,2179,3678,1
2026-08-23 07:20:13.597373,418,1454,11,1
2026-08-23 07:20:13.597393,561,2132,3681,1
2026-08-23 07:20:13.597413,416,1471,1,1
2026-08-23 07:20:13.597433,565,2166,3669,1
2026-08-23 07:20:13.597453,420,1450,0,1
2026-08-23 07:20:13.597473,548,2115,3330,1
2026-08-23 07:20:13.597493,405,1433,13,1
2026-08-23 07:20:13.597513,558,2154,3337,1
2026-08-23 07:20:13.597533,414,1444,8,1
2026-08-23 07:20:13.597553,540,2158,3341,1
2026-08-23 07:20:13.597573,419,1442,0,1
2026-08-23 07:20:13.597593,540,2149,3284,1
2026-08-23 07:20:13.597613,412,1448,1,1
2026-08-23 07:20:13.597633,560,2144,3673,1
2026-08-23 07:20:13.597653,415,1476,8,1
2026-08-23 07:20:13.597673,557,2153,3678,1
2026-08-23 07:20:13.597693,424,1468,9,1
2026-08-23 07:20:13.597713,553,2133,3550,1
2026-08-23 07:20:13.597733,415,1438,7,1
2026-08-23 07:20:13.597753,539,2115,3326,1
2026-08-23 07:20:13.597773,413,1433,9,1
2026-08-23 07:20:13.597793,545,2143,3326,1
2026-08-23 07:20:13.597813,424,1441,5,1
2026-08-23 07:20:13.597833,556,2142,3321,1
2026-08-23 07:20:13.597853,415,1431,7,1
2026-08-23 07:20:13.597873,546,2138,3315,1
2026-08-23 07:20:13.597893,427,1472,5,1
2026-08-23 07:20:13.597913,554,2160,3689,1
2026-08-23 07:20:13.597933,430,1449,7,1
2026-08-23 07:20:13.597953,562,2162,3671,1
2026-08-23 07:20:13.597973,423,1422,4,1
2026-08-23 07:20:13.597993,562,2148,3654,1
2026-08-23 07:20:13.598013,414,1473,16,1
2026-08-23 07:20:13.598033,545,2123,3341,1
2026-08-23 07:20:13.598053,406,1441,4,1
2026-08-23 07:20:13.598073,529,2152,3334,1
2026-08-23 07:20:13.598093,413,1449,0,1
2026-08-23 07:20:13.598113,546,2125,3321,1
2026-08-23 07:20:13.598133,410,1478,15,1
2026-08-23 07:20:13.598153,538,2114,3319,1
2026-08-23 07:20:13.598173,411,1449,2,1
2026-08-23 07:20:13.598193,554,2184,3688,1
2026-08-23 07:20:13.598213,419,1486,12,1
2026-08-23 07:20:13.598233,564,2145,3680,1
2026-08-23 07:20:13.598253,422,1462,0,1
2026-08-23 07:20:13.598273,553,2134,3673,1
2026-08-23 07:20:13.598293,4465,2375,6,1
2026-08-23 07:20:13.598313,821,2611,3291,1
2026-08-23 07:20:13.598333,5668,2887,14,1
2026-08-23 07:20:13.598353,6273,4108,3338,1
2026-08-23 07:20:13.598373,6206,3758,16,1
2026-08-23 07:20:13.598393,6325,4696,3333,1
2026-08-23 07:20:13.598413,1129,3041,5,1
2026-08-23 07:20:13.598433,5774,4376,3325,1
2026-08-23 07:20:13.598453,418,2719,1,1
2026-08-23 07:20:13.598473,561,3009,3697,1
2026-08-23 07:20:13.598493,448,2073,5,1
2026-08-23 07:20:13.598513,563,2536,3676,1
2026-08-23 07:20:13.598533,418,1715,8,1
2026-08-23 07:20:13.598553,5535,3453,3651,1
2026-08-23 07:20:13.598573,1106,2181,0,1
2026-08-23 07:20:13.598593,5750,3773,3323,1
2026-08-23 07:20:13.598613,6166,3520,11,1
2026-08-23 07:20:13.598633,6341,4543,3344,1
2026-08-23 07:20:13.598653,6250,4104,5,1
2026-08-23 07:20:13.598673,6346,4943,3326,1
2026-08-23 07:20:13.598693,6251,4348,10,1
2026-08-23 07:20:13.598713,6345,5164,3329,1
2026-08-23 07:20:13.598733,3634,3959,9,1
2026-08-23 07:20:13.598753,5824,4900,3685,1
